Ids,Day,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.27,2014-04-01,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-04-02,0.0,0.0,0.0,0,290,6,4,120,89,0,0,0,0,18,128,0,0,0,0
AS14.27,2014-04-03,7.4,-0.4,0.6,0,3234,1,1,737,907,0,0,331,0,158,1079,0,0,0,0
AS14.27,2014-04-04,7.0,1.0,0.2,0,2621,3,5,1708,724,0,0,419,0,119,823,105,0,0,0
AS14.27,2014-04-05,7.4,-0.2,0.6,0,5836,1,1,1748,2308,0,0,207,0,77,2311,0,0,19,0
AS14.27,2014-04-06,7.0,-1.0,0.2,0,4023,3,2,938,2057,0,0,135,48,63,996,115,0,0,25
AS14.27,2014-04-07,7.6,1.0,0.8,0,4242,0,0,658,2662,0,0,120,0,69,654,58,0,0,0
AS14.27,2014-04-08,7.6,-0.6,0.8,0,2972,0,0,1060,1187,0,0,255,0,154,753,179,0,0,0
AS14.27,2014-04-09,7.0,0.4,0.8,0,5025,0,0,734,2808,0,0,96,0,253,918,186,0,0,0
AS14.27,2014-04-10,7.4,-0.2,0.4,0,3875,0,4,1056,1919,0,0,217,0,73,765,120,0,1,0
AS14.27,2014-04-11,5.8,0.4,-0.6,0,2704,1,0,640,707,0,0,114,0,46,1179,0,0,0,0
AS14.27,2014-04-12,7.0,0.25,0.5,0,3688,3,1,2517,1602,0,0,148,0,46,1248,0,0,0,0
AS14.27,2014-04-13,8.75,0.5,1.5,0,2213,2,1,600,744,0,0,29,0,74,755,0,0,0,0
AS14.27,2014-04-14,7.6,-0.8,0.8,0,1149,0,0,445,491,0,0,69,0,62,39,0,0,0,29
AS14.27,2014-04-15,7.2,-0.6,0.6,0,4349,0,0,712,2093,0,0,141,0,86,1083,293,0,0,0
AS14.27,2014-04-16,7.8,-1.4,1.0,0,6638,0,0,880,2625,0,0,112,0,101,845,2044,0,0,0
AS14.27,2014-04-17,7.6,0.2,0.8,0,5509,2,0,1968,1313,0,0,111,0,106,942,2636,0,0,0
AS14.27,2014-04-18,8.6,0.0,1.4,0,2589,6,0,729,994,0,0,36,0,54,554,207,0,0,0
AS14.27,2014-04-19,7.5,-0.25,0.5,0,3800,0,0,478,3035,0,0,273,0,81,1513,0,0,0,0
AS14.27,2014-04-20,7.2,-0.4,0.6,0,5226,3,0,33042,2485,0,0,209,0,73,1114,0,0,0,0
AS14.27,2014-04-21,6.8,0.0,0.2,0,3522,1,1,589,1625,0,0,104,0,56,839,201,0,0,96
AS14.27,2014-04-22,7.8,-1.0,0.8,0,4606,6,5,802,1449,0,0,422,0,62,746,1101,0,0,0
AS14.27,2014-04-23,8.0,0.0,0.8,0,2903,1,0,455,1220,0,0,267,0,62,803,80,0,0,0
AS14.27,2014-04-24,7.6,0.6,0.6,0,3910,6,0,1280,1741,0,0,118,0,83,637,322,0,0,0
AS14.27,2014-04-25,7.6,1.2,0.6,0,3615,4,0,852,1539,0,0,164,0,428,580,0,0,1,30
AS14.27,2014-04-26,9.333333333333334,0.6666666666666666,1.6666666666666667,0,4925,18,0,1915,1598,0,0,0,0,253,480,682,0,0,59
AS14.27,2014-04-27,8.0,0.4,0.8,0,7252,5,0,1142,3678,0,0,42,0,64,2404,79,0,0,0
AS14.27,2014-04-28,7.8,0.2,0.8,0,4913,4,0,787,1247,0,0,117,0,218,1760,759,0,0,0
AS14.27,2014-04-29,7.2,-1.2,0.4,0,3748,3,0,776,931,0,0,175,0,100,1740,0,0,0,0
AS14.27,2014-04-30,6.6,1.2,0.4,0,7125,1,0,1174,3055,251,0,156,0,71,2409,0,0,0,0
AS14.27,2014-05-01,7.6,0.4,0.8,0,4778,1,0,884,2222,162,0,383,0,52,741,313,0,0,0
AS14.27,2014-05-02,7.2,-1.0,0.6,0,3495,1,0,777,1821,0,0,255,0,90,530,0,0,0,0
AS14.27,2014-05-03,6.4,1.2,0.0,0,4915,2,0,766,3378,0,0,0,0,51,480,213,0,0,0
AS14.27,2014-05-04,7.4,-0.2,0.6,0,5831,0,0,2328,2699,0,0,52,0,70,2207,0,0,0,0
AS14.27,2014-05-05,7.666666666666667,0.0,0.6666666666666666,0,6017,0,0,1144,2554,0,0,134,0,29,1154,0,0,0,0
AS14.27,2014-05-06,0.0,0.0,0.0,0,4814,1,0,765,3598,0,0,48,0,6,376,0,0,0,0
AS14.27,2014-05-07,7.8,0.6,0.8,0,3169,3,4,1331,1960,0,0,22,0,48,127,0,0,0,0
AS14.27,2014-05-08,7.0,0.6,0.2,0,4029,1,0,613,2679,0,0,145,0,45,530,0,0,0,0
AS14.27,2014-05-09,6.4,1.2,-0.2,0,5199,5,4,1480,2385,0,0,82,0,50,1146,0,0,0,23
AS14.27,2014-05-10,6.6,0.6,0.0,0,4886,2,0,1117,2560,0,0,77,0,53,829,28,0,0,77
AS14.27,2014-05-11,7.0,1.4,0.4,0,9114,4,0,1171,3835,0,0,0,0,42,939,0,0,0,300
AS14.27,2014-05-12,7.8,0.0,1.0,0,3404,2,0,683,1788,0,0,92,0,55,735,0,0,0,31
AS14.27,2014-05-13,6.8,0.8,0.4,0,4006,3,3,1024,2064,0,0,14,0,47,837,0,0,0,0
AS14.27,2014-05-14,7.5,1.0,0.75,0,2097,0,0,347,1250,0,0,0,0,24,463,0,0,0,0
AS14.27,2014-05-15,7.0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-05-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.27,2014-06-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-17,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-19,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-22,0.0,0.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-25,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-02-28,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-04,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-05,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-06,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-07,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-15,0.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-17,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-18,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-19,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-20,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-21,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-24,0.0,0.0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-26,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-27,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-28,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-03-31,6.5,0.0,0.0,0,1858,0,0,804,92,180,159,0,0,40,687,0,0,6,0
AS14.28,2014-04-01,7.5,0.0,0.0,0,8514,2,0,3661,3007,11,72,454,0,109,2104,346,0,0,0
AS14.28,2014-04-02,6.8,-0.2,0.4,0,11814,2,0,2252,2706,880,270,63,0,104,3601,159,0,571,45
AS14.28,2014-04-03,8.0,0.0,1.25,0,9088,0,0,6594,2852,996,37,0,0,82,2330,153,0,0,87
AS14.28,2014-04-04,5.75,-0.5,0.0,0,13686,3,0,3400,5641,494,34,193,0,104,2724,235,11,163,57
AS14.28,2014-04-05,7.6,-0.8,0.8,0,7873,0,0,2024,1464,410,0,304,0,87,2132,0,8,535,5
AS14.28,2014-04-06,7.2,-0.6,0.6,0,5906,0,0,848,1022,333,0,0,0,50,2783,0,21,0,0
AS14.28,2014-04-07,8.0,0.2,1.25,0,11403,0,0,11111,2710,1077,23,167,0,64,3618,302,0,0,99
AS14.28,2014-04-08,7.8,-0.2,1.0,0,7284,0,0,5658,3176,0,0,74,0,57,1965,120,19,0,53
AS14.28,2014-04-09,7.0,-1.0,1.0,0,12180,0,1,2571,2131,229,93,4,0,212,1656,0,0,6,0
AS14.28,2014-04-10,7.0,-1.0,0.5,0,8103,0,0,3706,2577,897,38,107,0,68,1469,682,0,3,0
AS14.28,2014-04-11,7.4,-0.6,0.0,0,25168,10,8,3582,5349,136,127,0,0,121,1594,1420,0,12,10
AS14.28,2014-04-12,7.8,-0.75,1.25,0,11391,0,0,2927,3070,468,46,979,0,72,3281,0,50,957,42
AS14.28,2014-04-13,7.2,-0.6,0.75,0,9711,2,0,1760,3762,257,0,378,0,49,2485,0,29,152,106
AS14.28,2014-04-14,6.8,-1.0,0.5,0,10804,0,1,5169,5055,38,45,93,0,58,1909,7,0,322,66
AS14.28,2014-04-15,6.8,-0.2,0.4,0,9777,0,0,3328,3082,0,150,936,0,103,3135,0,0,2,43
AS14.28,2014-04-16,6.2,0.6,-0.4,0,10110,0,0,3685,3190,1454,76,4,0,55,3567,0,0,0,78
AS14.28,2014-04-17,7.8,-0.5,0.75,0,9429,2,0,2258,2097,686,31,158,0,62,3280,0,21,0,0
AS14.28,2014-04-18,5.8,-0.2,0.0,0,10417,0,0,2474,2400,230,202,970,0,51,1580,142,9,1283,71
AS14.28,2014-04-19,6.75,-0.5,0.3333333333333333,0,6191,1,0,944,811,282,24,0,0,48,2011,201,18,1145,22
AS14.28,2014-04-20,7.8,-0.4,1.0,0,5491,0,0,790,170,277,0,211,0,46,1973,0,0,766,0
AS14.28,2014-04-21,8.0,-0.25,1.0,0,4794,0,0,1027,1155,57,0,66,0,46,1355,171,43,252,39
AS14.28,2014-04-22,7.25,-0.75,1.0,0,15647,0,0,7924,2749,1580,0,47,0,46,2253,183,0,20,44
AS14.28,2014-04-23,7.0,0.3333333333333333,1.0,0,9254,0,1,4527,3032,141,47,93,0,49,2375,168,16,0,53
AS14.28,2014-04-24,8.0,-0.2,1.2,0,11219,0,0,3027,3557,416,0,82,0,52,2884,0,0,1770,130
AS14.28,2014-04-25,7.0,-0.2,1.0,0,4371,0,0,3028,856,34,22,37,0,57,1659,89,0,10,61
AS14.28,2014-04-26,8.0,0.0,1.0,0,4085,0,0,750,554,77,24,59,23,55,1824,129,40,0,103
AS14.28,2014-04-27,7.25,0.25,0.5,0,13958,0,0,927,1570,554,27,51,0,56,1678,180,24,235,167
AS14.28,2014-04-28,7.5,-0.5,1.0,0,2549,0,0,1622,671,74,0,0,0,672,289,81,0,7,0
AS14.28,2014-04-29,7.0,-0.2,0.8,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-04-30,6.2,-0.2,0.2,0,1363,0,0,203,374,0,0,0,0,23,789,0,59,12,0
AS14.28,2014-05-01,6.4,-0.6,0.4,0,8386,0,1,6348,2010,452,88,614,0,250,2335,82,37,0,40
AS14.28,2014-05-02,6.8,-0.5,1.0,0,8744,1,0,3833,2599,108,5,202,0,217,2800,30,84,25,0
AS14.28,2014-05-03,7.4,0.0,1.0,0,7907,2,0,3232,2401,143,12,463,0,53,1896,0,46,215,43
AS14.28,2014-05-04,6.8,-0.4,0.6666666666666666,0,8361,0,0,2320,1261,525,0,371,0,167,1532,118,0,1031,29
AS14.28,2014-05-05,7.0,0.5,1.0,0,6161,0,0,1254,1307,207,8,306,0,528,1647,47,83,444,53
AS14.28,2014-05-06,0.0,0.0,0.0,0,6699,1,0,6055,2238,201,13,21,0,6,1768,28,32,66,31
AS14.28,2014-05-07,6.333333333333333,0.0,-0.25,0,6842,1,0,2486,1517,67,27,406,0,107,2160,159,33,0,9
AS14.28,2014-05-08,6.5,0.0,0.5,0,2646,0,0,2571,1166,0,0,148,0,26,1236,0,0,0,0
AS14.28,2014-05-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-15,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-17,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-19,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-20,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-22,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-25,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-05-31,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-02,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-07,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.28,2014-06-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-17,0.0,0.0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-19,0.0,0.0,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-20,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-21,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-22,0.0,0.0,0.0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-23,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-24,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-25,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-27,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-02-28,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-02,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-04,0.0,0.0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-05,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-06,0.0,0.0,0.0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-07,0.0,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-08,0.0,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-09,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-10,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-13,0.0,0.0,0.0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-14,0.0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-15,0.0,0.0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-17,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-18,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-19,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-20,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-21,0.0,0.0,0.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-22,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-23,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-24,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-25,0.0,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-27,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-28,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-30,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-03-31,0.0,0.0,0.0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-04-01,0.0,0.0,0.0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
AS14.29,2014-04-02,8.5,0.25,1.5,0,2712,0,2,221,915,7,0,0,360,169,2178,0,0,14,0
AS14.29,2014-04-03,7.25,-1.0,0.25,0,3904,0,0,131,1847,0,0,0,1285,137,1486,90,0,0,0
AS14.29,2014-04-04,8.0,-1.25,0.75,0,3942,1,0,13,818,171,0,0,120,69,1974,775,0,0,0
AS14.29,2014-04-05,8.2,0.8,0.8,0,6743,0,2,150,2435,0,0,0,816,87,2748,314,0,0,0
AS14.29,2014-04-06,7.75,0.0,0.8,0,9497,0,6,240,2128,0,0,0,329,215,7100,0,0,15,0
AS14.29,2014-04-07,7.2,-0.6,0.2,0,11118,0,0,263,2473,47,0,0,765,233,7291,0,0,0,0
AS14.29,2014-04-08,7.8,-0.8,1.0,0,14790,0,4,1203,4502,693,0,0,1384,72,6818,181,0,0,0
AS14.29,2014-04-09,7.6,0.4,0.4,0,5584,0,0,233,3137,0,0,0,577,61,3187,0,0,2,0
AS14.29,2014-04-10,8.6,0.4,1.4,0,7271,1,3,411,1963,49,0,0,643,712,3470,0,0,0,0
